Policy_ID,Customer_Name,Age,Gender,State,Policy_Type,Annual_Premium,Risk_Score,Tenure_Months,Churned,Claim_Filed,Claim_Amount,Digital_User
POL102922,Joseph Garcia,39,Female,MI,Home,1260.14,35,65,0,0,0,1
POL102923,Robert Davis,61,Male,MI,Auto,3185.23,21,84,0,0,0,1
POL102924,Lisa Martinez,75,Female,TX,Life,2221.79,80,76,0,0,0,0
POL102925,William Wilson,53,Female,GA,Auto,1552.33,55,17,0,1,15366.11,0
POL102926,James Lopez,22,Female,PA,Home,2998.08,56,15,1,1,15669.65,1
POL102927,Karen Rodriguez,30,Female,CA,Life,1980.22,88,34,1,0,0,1
POL102928,David Miller,46,Male,GA,Home,3234.9,47,114,0,0,0,0
POL102929,Joseph Smith,48,Female,PA,Life,3284.04,30,80,0,0,0,1
POL102930,Robert Johnson,64,Female,NC,Life,996.26,23,4,0,0,0,0
POL102931,John Miller,74,Female,NC,Auto,506.97,11,72,0,0,0,0
POL102932,Michael Smith,72,Female,MI,Life,3451.79,81,98,0,0,0,0
POL102933,William Smith,33,Male,CA,Auto,3218.41,79,110,0,0,0,1
POL102934,Emily Jones,59,Female,IL,Life,666.34,42,89,0,0,0,1
POL102935,Joseph Williams,47,Female,IL,Auto,2999.1,15,79,0,1,6187.64,0
POL102936,David Lopez,74,Female,IL,Life,1873.41,99,28,1,0,0,1
POL102937,David Williams,72,Male,IL,Home,1276.88,46,73,1,0,0,0
POL102938,Nancy Smith,33,Male,MI,Home,3136.24,23,2,0,0,0,0
POL102939,Karen Jones,29,Male,NC,Life,1090,46,17,0,1,10501.67,1
POL102940,Emily Rodriguez,34,Male,FL,Life,3341.9,17,58,0,1,27540.68,1
POL102941,John Garcia,33,Male,PA,Home,1116.86,86,74,1,0,0,1
POL102942,Nancy Davis,29,Male,PA,Auto,2341.05,22,9,1,0,0,1
POL102943,Jane Martinez,25,Female,FL,Auto,1169.26,49,31,1,0,0,1
POL102944,Nancy Lopez,37,Female,MI,Auto,2137.01,67,66,0,1,10440.66,1
POL102945,Karen Rodriguez,20,Male,FL,Home,2551.93,27,88,0,1,25137.42,1
POL102946,Nancy Brown,33,Female,PA,Home,1070.68,66,62,1,1,4750.66,0
POL102947,Karen Lopez,47,Male,IL,Home,2062.66,92,19,1,0,0,1
POL102948,Robert Miller,62,Male,FL,Home,1907.18,47,81,0,0,0,1
POL102949,Emily Rodriguez,40,Female,PA,Auto,713.11,41,107,0,0,0,0
POL102950,Joseph Wilson,45,Female,NC,Home,2954.92,95,113,0,1,13778.86,1
POL102951,David Wilson,68,Male,OH,Home,1507.05,75,74,1,0,0,0
POL102952,William Smith,57,Female,IL,Auto,2223.75,86,114,0,1,14860.69,0
POL102953,James Miller,71,Female,IL,Auto,2044.35,96,55,0,0,0,1
POL102954,James Lopez,22,Female,MI,Auto,2039.78,34,28,0,0,0,0
POL102955,Sarah Rodriguez,37,Female,OH,Life,821.67,67,102,0,0,0,1
POL102956,John Smith,57,Male,FL,Home,1770.45,84,112,0,1,13568.56,0
POL102957,Karen Jones,73,Male,MI,Auto,1857.1,42,92,0,0,0,0
POL102958,Emily Martinez,61,Male,TX,Auto,2700.93,97,114,0,1,40178.27,0
POL102959,Nancy Davis,18,Male,IL,Home,3020.06,75,116,1,0,0,1
POL102960,Nancy Brown,74,Female,FL,Auto,2134.95,39,50,1,0,0,0
POL102961,William Wilson,47,Female,PA,Home,760.35,90,65,0,0,0,0
POL102962,Karen Lopez,38,Male,NC,Home,1210.55,43,3,0,0,0,0
POL102963,Sarah Martinez,37,Female,NC,Home,994.8,95,79,1,0,0,0
POL102964,Robert Wilson,23,Female,PA,Auto,873.85,78,52,1,0,0,1
POL102965,Lisa Brown,39,Male,FL,Home,1597.7,57,10,1,0,0,0
POL102966,Joseph Wilson,35,Female,GA,Auto,1188.18,49,21,1,1,3325.99,1
POL102967,Emily Jones,25,Female,MI,Home,1154.91,60,37,1,1,2792.82,1
POL102968,Jessica Williams,56,Female,NC,Auto,664.08,89,15,1,1,4015.34,1
POL102969,William Johnson,49,Male,TX,Home,553.01,22,87,0,1,3440.66,1
POL102970,Michael Williams,50,Female,CA,Life,808.3,99,78,1,1,1945.23,0
POL102971,Karen Rodriguez,70,Male,IL,Home,1016.59,40,79,0,0,0,0
POL102972,Jane Miller,33,Female,FL,Auto,1792.95,48,74,0,0,0,0
POL102973,John Miller,29,Female,FL,Life,2031.56,72,9,1,0,0,1
POL102974,David Rodriguez,55,Male,MI,Auto,921.78,57,44,0,1,8937.12,0
POL102975,David Williams,69,Male,PA,Life,1774.35,96,39,1,1,11307.82,0
POL102976,Michael Martinez,51,Female,TX,Auto,1525.25,57,5,0,1,4245.99,1
POL102977,Nancy Jones,31,Male,GA,Life,1050.27,70,25,1,0,0,1
POL102978,John Garcia,53,Male,PA,Life,520.52,21,56,1,0,0,0
POL102979,Jessica Wilson,50,Female,FL,Life,1901.05,87,106,1,0,0,1
POL102980,Michael Smith,40,Male,OH,Auto,2556.96,65,90,0,0,0,0
POL102981,Michael Garcia,67,Female,GA,Auto,1178.83,27,64,1,0,0,0
POL102982,Lisa Smith,62,Male,IL,Auto,895.42,36,72,1,0,0,0
POL102983,Joseph Lopez,19,Female,MI,Home,3161.13,37,86,1,0,0,1
POL102984,Lisa Lopez,58,Female,GA,Home,1325.07,91,52,1,0,0,1
POL102985,David Davis,38,Female,NC,Auto,1170.84,89,89,0,0,0,1
POL102986,Joseph Martinez,19,Male,PA,Auto,3071.29,61,112,0,1,12737.44,1
POL102987,Robert Garcia,44,Male,TX,Auto,2951.32,25,76,0,0,0,0
POL102988,Jane Wilson,74,Male,IL,Life,1845.04,86,9,0,0,0,0
POL102989,Sarah Rodriguez,26,Male,MI,Auto,1967.72,67,10,1,0,0,1
POL102990,Emily Williams,18,Female,CA,Life,1153.25,18,112,0,0,0,0
POL102991,Robert Johnson,28,Female,IL,Auto,734.91,35,10,1,0,0,1
POL102992,Joseph Rodriguez,20,Female,CA,Life,2220.3,37,73,0,1,18432.91,1
POL102993,Michael Miller,69,Male,OH,Home,795.03,86,62,1,0,0,1
POL102994,Robert Rodriguez,40,Male,NC,Life,1847.82,45,90,0,0,0,1
POL102995,James Johnson,43,Male,OH,Auto,3321.49,18,99,0,0,0,0
POL102996,Sarah Brown,21,Male,NY,Home,3358.5,56,91,0,1,19974.57,0
POL102997,Emily Lopez,35,Female,CA,Auto,1218,87,60,1,0,0,0
POL102998,Sarah Garcia,72,Female,FL,Auto,2372.34,60,95,1,0,0,0
POL102999,Sarah Jones,23,Male,IL,Life,1922.23,85,19,1,0,0,0
POL103000,Emily Martinez,52,Female,GA,Life,3127.06,66,107,0,0,0,1
POL103001,Robert Davis,39,Female,GA,Life,1314.29,41,38,1,0,0,0
POL103002,Robert Lopez,60,Female,NC,Home,511.11,76,6,1,0,0,0
POL103003,John Johnson,32,Male,MI,Life,987.68,66,15,0,0,0,0
POL103004,William Garcia,39,Female,IL,Home,1548.57,63,93,1,1,4799.42,1
POL103005,Jessica Brown,54,Male,NC,Auto,1447.16,25,47,0,0,0,1
POL103006,William Martinez,69,Male,MI,Auto,2874.09,71,45,1,0,0,0
POL103007,Lisa Brown,59,Male,OH,Auto,2541.68,93,118,0,1,12069,1
POL103008,John Lopez,29,Female,FL,Auto,1398.67,65,5,1,0,0,1
POL103009,Sarah Miller,64,Female,IL,Auto,1873.23,32,78,1,0,0,0
POL103010,Joseph Johnson,66,Female,NY,Home,786.68,26,53,1,1,4060.51,1
POL103011,James Jones,59,Male,OH,Home,3194.44,89,66,0,0,0,1
POL103012,Robert Wilson,55,Male,GA,Home,3306.27,47,62,0,0,0,1
POL103013,David Smith,35,Female,MI,Auto,3439.41,81,23,1,0,0,1
POL103014,Robert Garcia,62,Female,CA,Auto,3105.66,92,44,1,1,13565.6,0
POL103015,Robert Rodriguez,52,Female,GA,Life,1021.88,39,52,1,0,0,1
POL103016,Jessica Davis,47,Female,OH,Auto,638.59,67,46,0,1,4518.21,0
POL103017,John Jones,41,Male,OH,Home,2238.79,87,19,0,1,20965.37,1
POL103018,William Brown,59,Female,PA,Life,3237.82,31,88,0,0,0,1
POL103019,Sarah Rodriguez,47,Female,CA,Home,1032.05,26,84,0,0,0,1
POL103020,Jane Johnson,31,Female,TX,Home,521.13,24,47,0,0,0,0
POL103021,Michael Rodriguez,23,Male,TX,Home,2916.49,57,91,1,0,0,0
POL103022,Robert Smith,20,Male,CA,Life,730.39,41,52,1,0,0,1
POL103023,William Johnson,33,Male,PA,Life,1741.12,86,24,1,0,0,0
POL103024,Emily Lopez,24,Male,NY,Life,2536.66,94,17,0,0,0,0
POL103025,William Brown,69,Female,NY,Home,1210.39,49,89,1,0,0,0
POL103026,Nancy Lopez,31,Female,CA,Home,751.89,66,46,0,0,0,1
POL103027,James Johnson,26,Male,IL,Life,2810.06,67,64,1,0,0,1
POL103028,Emily Rodriguez,32,Male,CA,Auto,2390.53,25,119,0,1,8619.55,1
POL103029,Nancy Wilson,38,Female,NC,Auto,3465.47,37,95,0,0,0,1
POL103030,Karen Miller,52,Male,NC,Auto,1532.92,10,28,1,0,0,0
POL103031,William Johnson,19,Female,IL,Life,685.29,50,50,0,0,0,1
POL103032,Karen Lopez,44,Female,TX,Life,2703.05,57,64,1,1,23704.37,1
POL103033,Michael Smith,19,Male,CA,Life,2065.2,40,28,1,0,0,1
POL103034,Jessica Wilson,52,Female,OH,Home,1139.61,45,86,0,0,0,0
POL103035,Sarah Smith,35,Female,FL,Home,2845.19,42,56,1,0,0,1
POL103036,Jane Johnson,31,Male,NY,Auto,1111.27,42,59,1,0,0,1
POL103037,John Williams,37,Female,MI,Home,1281.98,91,5,1,0,0,0
POL103038,Joseph Jones,35,Male,NY,Auto,777.59,32,54,0,0,0,1
POL103039,Robert Johnson,27,Female,NY,Auto,1698.3,69,44,1,0,0,0
POL103040,Lisa Brown,42,Male,CA,Auto,1756.79,96,42,0,0,0,0
POL103041,David Miller,19,Male,PA,Home,2043.69,88,72,0,1,19055.22,0
POL103042,James Davis,42,Male,MI,Life,2626.89,99,102,0,0,0,0
POL103043,William Miller,71,Male,IL,Auto,3218.3,39,92,1,0,0,0
POL103044,James Garcia,50,Female,IL,Auto,913.2,98,57,1,0,0,1
POL103045,John Miller,53,Male,OH,Life,663.04,54,47,1,1,6078.1,1
POL103046,William Johnson,48,Female,FL,Auto,555.59,89,76,1,0,0,1
POL103047,Robert Smith,31,Male,FL,Home,930.86,48,25,1,0,0,0
POL103048,William Wilson,18,Female,FL,Home,2473.85,54,102,1,1,23730.8,1
POL103049,Lisa Johnson,63,Male,MI,Home,2682.43,87,44,0,1,46448.55,0
POL103050,Joseph Wilson,33,Male,MI,Life,2859.52,90,15,1,0,0,1
POL103051,Lisa Smith,71,Male,MI,Auto,1231.12,21,108,0,1,8057.23,1
POL103052,Karen Johnson,63,Female,IL,Auto,1417.68,41,105,0,0,0,1
POL103053,Sarah Rodriguez,69,Female,NC,Home,1949.4,65,51,1,0,0,0
POL103054,Jane Jones,20,Male,PA,Home,689.55,33,53,1,0,0,1
POL103055,Joseph Lopez,52,Female,FL,Home,2333.42,22,34,0,1,11629.05,0
POL103056,David Martinez,58,Female,TX,Auto,3451.21,29,109,0,0,0,0
POL103057,Jane Jones,23,Male,NY,Life,1582.42,88,77,1,0,0,0
POL103058,Joseph Davis,42,Female,NC,Life,2758.54,65,8,1,0,0,1
POL103059,James Miller,30,Female,MI,Auto,2000.1,62,77,1,0,0,1
POL103060,Nancy Lopez,70,Female,PA,Auto,883.44,77,100,1,1,5017.36,0
POL103061,John Davis,51,Female,FL,Home,2246.71,63,70,0,1,20034.37,1
POL103062,Michael Rodriguez,25,Female,TX,Auto,1399.62,43,102,0,1,5685.1,1
POL103063,Emily Williams,38,Female,OH,Auto,603.21,37,96,0,0,0,0
POL103064,Karen Miller,51,Female,FL,Home,2404.79,59,21,1,0,0,1
POL103065,Joseph Rodriguez,21,Female,NC,Auto,3076.8,11,108,0,0,0,1
POL103066,David Lopez,42,Male,MI,Auto,1534.31,35,108,1,0,0,1
POL103067,Michael Jones,32,Male,NY,Life,1670.89,60,113,1,1,4768.26,0
POL103068,William Wilson,21,Female,TX,Life,3173.07,56,7,0,0,0,1
POL103069,William Garcia,62,Female,CA,Auto,2940.83,35,90,1,0,0,1
POL103070,John Rodriguez,29,Female,MI,Auto,2644.86,93,79,1,1,7133.09,0
POL103071,Nancy Rodriguez,49,Male,MI,Auto,1246.39,93,56,0,0,0,0
POL103072,Michael Johnson,49,Male,IL,Home,3230.65,84,49,0,0,0,1
POL103073,John Smith,45,Female,GA,Life,963.25,83,42,1,0,0,0
POL103074,Lisa Martinez,30,Female,CA,Auto,2380.31,70,23,1,1,20302.75,1
POL103075,James Rodriguez,48,Female,CA,Auto,586.4,32,52,1,0,0,0
POL103076,Robert Johnson,31,Female,FL,Life,2431.16,46,102,0,0,0,0
POL103077,David Brown,37,Female,OH,Life,1331.43,50,105,0,0,0,1
POL103078,Karen Wilson,35,Male,FL,Life,1849.03,61,79,0,1,14741.63,1
POL103079,Karen Garcia,46,Male,FL,Life,1535.79,92,112,1,0,0,1
POL103080,Emily Miller,23,Male,GA,Auto,1018.27,91,53,1,1,5834.67,0
POL103081,William Rodriguez,49,Male,MI,Auto,2365.94,58,104,0,0,0,0
POL103082,Michael Williams,46,Male,TX,Home,3145.93,36,16,1,1,12069.07,0
POL103083,Michael Brown,60,Female,TX,Life,3377.25,15,96,0,0,0,0
POL103084,Lisa Jones,19,Male,FL,Auto,1077.04,83,37,1,0,0,1
POL103085,Emily Johnson,40,Female,IL,Life,2652.12,75,18,0,0,0,0
POL103086,Michael Lopez,36,Male,CA,Life,2493.02,33,20,0,1,18098.61,1
POL103087,Joseph Martinez,48,Female,NY,Home,1530.13,47,46,1,1,2795.06,1
POL103088,Nancy Smith,68,Male,FL,Life,557.3,37,2,1,0,0,0
POL103089,Nancy Rodriguez,22,Female,IL,Auto,2569.37,37,119,0,0,0,1
POL103090,Jessica Lopez,36,Female,OH,Life,3336.48,75,87,1,1,21119.71,1
POL103091,Robert Johnson,51,Male,MI,Home,2396.36,70,94,0,0,0,1
POL103092,David Lopez,27,Male,MI,Life,1805.88,55,63,0,0,0,1
POL103093,Jane Jones,42,Female,OH,Auto,2075.46,78,3,1,1,10141.97,0
POL103094,Jane Brown,19,Female,GA,Home,1098.89,84,46,0,1,10782.1,0
POL103095,Karen Martinez,28,Male,FL,Auto,2751.63,83,103,0,0,0,0
POL103096,Jessica Garcia,67,Male,FL,Auto,2739.26,52,111,0,1,15926.78,0
POL103097,Sarah Williams,48,Female,CA,Life,936.55,68,49,0,0,0,0
POL103098,William Lopez,73,Male,CA,Home,3133.94,11,1,0,0,0,1
POL103099,Emily Johnson,32,Female,OH,Auto,1307.57,24,105,0,0,0,0
POL103100,David Martinez,26,Female,GA,Life,3446.77,46,22,1,0,0,1
POL103101,Jane Brown,40,Female,GA,Home,1648.71,80,93,1,1,10212.56,1
POL103102,Sarah Davis,36,Female,TX,Home,1033.65,29,14,1,1,7809.31,1
POL103103,Jessica Garcia,26,Male,OH,Life,1555.16,44,112,0,1,8737.79,1
POL103104,Lisa Lopez,52,Female,MI,Life,1820.54,43,92,0,0,0,0
POL103105,David Wilson,38,Male,OH,Auto,707.92,95,85,1,0,0,1
POL103106,Lisa Williams,26,Female,NY,Life,2234.66,40,45,0,0,0,1
POL103107,Lisa Martinez,45,Female,NC,Life,2292.9,96,96,0,1,7816.11,0
POL103108,Sarah Garcia,63,Female,IL,Home,2716.79,28,6,0,0,0,0
POL103109,James Williams,68,Female,FL,Life,587.51,77,118,0,0,0,0
POL103110,John Garcia,24,Female,GA,Life,2123.71,33,65,0,0,0,0
POL103111,Emily Brown,33,Male,OH,Home,658.72,93,21,1,0,0,1
POL103112,Karen Wilson,33,Male,NC,Life,2603.43,48,4,1,0,0,1
POL103113,William Miller,50,Female,PA,Home,667.18,63,3,1,1,4047.69,0
POL103114,David Garcia,21,Male,PA,Auto,3235.18,48,113,0,0,0,0
POL103115,Michael Lopez,21,Male,NY,Life,2606.25,26,30,0,1,24827.88,1
POL103116,Karen Garcia,56,Male,GA,Life,2022.17,28,31,1,0,0,1
POL103117,Jessica Davis,57,Male,NC,Auto,1824.51,57,34,0,0,0,0
POL103118,Jessica Garcia,34,Female,MI,Home,892.02,44,83,0,0,0,0
POL103119,Joseph Jones,54,Female,OH,Life,1373,41,20,1,0,0,0
POL103120,Jessica Rodriguez,56,Female,GA,Life,3106.88,56,87,0,0,0,1
POL103121,Jane Williams,69,Male,MI,Auto,3213.36,56,54,0,0,0,0
POL103122,William Martinez,46,Female,FL,Life,502.24,73,104,0,0,0,1
POL103123,Jane Jones,69,Male,PA,Auto,2282.41,55,25,1,0,0,0
POL103124,Nancy Williams,53,Female,TX,Home,2657.9,44,15,1,0,0,0
POL103125,Robert Brown,55,Male,CA,Auto,2356.24,26,38,0,0,0,1
POL103126,David Wilson,56,Female,MI,Home,745.04,51,23,0,1,3713.46,1
POL103127,William Johnson,67,Male,OH,Life,1153.17,38,52,1,0,0,0
POL103128,Karen Johnson,54,Female,TX,Life,1251.02,79,66,1,0,0,0
POL103129,John Rodriguez,69,Male,OH,Life,2995.17,26,57,0,1,21795.7,0
POL103130,William Smith,52,Female,FL,Auto,1889.6,90,57,1,0,0,1
POL103131,Nancy Martinez,24,Male,FL,Auto,1960.48,23,79,1,1,19238.76,0
POL103132,Lisa Miller,44,Female,PA,Life,3304.68,33,52,0,0,0,1
POL103133,Joseph Martinez,45,Female,PA,Home,2411.26,66,108,0,0,0,0
POL103134,Emily Smith,39,Male,OH,Life,3196,59,35,1,1,27339.67,1
POL103135,Robert Jones,31,Female,IL,Auto,1869.53,66,74,1,0,0,1
POL103136,Robert Rodriguez,24,Male,FL,Life,948.31,70,14,1,1,6734.7,1
POL103137,Jessica Lopez,54,Male,IL,Life,3289.81,48,91,1,1,25515.67,1
POL103138,Joseph Williams,39,Male,FL,Home,1876.12,64,118,0,0,0,0
POL103139,Sarah Miller,22,Male,OH,Auto,1044.89,45,14,0,1,9884.77,0
POL103140,Emily Martinez,72,Female,MI,Life,1407.19,46,99,0,1,13590.49,0
POL103141,Karen Jones,19,Female,GA,Home,652.41,23,33,0,0,0,0
POL103142,Michael Davis,44,Male,NY,Home,1904.9,36,52,1,1,18546.54,0
POL103143,Robert Rodriguez,38,Female,MI,Home,3059.38,92,1,0,0,0,0
POL103144,Jane Miller,71,Male,FL,Auto,3300.74,40,34,1,0,0,1
POL103145,Sarah Rodriguez,55,Male,CA,Life,3297.81,82,19,1,1,22484.32,0
POL103146,John Lopez,32,Male,GA,Auto,875.69,90,24,1,0,0,0
POL103147,Emily Martinez,38,Male,NY,Life,1646.16,92,106,1,0,0,0
POL103148,William Williams,27,Female,OH,Auto,584.69,53,4,1,1,2789,0
POL103149,Joseph Rodriguez,40,Male,MI,Auto,3065.5,77,36,1,0,0,1
POL103150,Michael Davis,75,Male,PA,Life,1576.27,57,77,1,1,4148.43,0
POL103151,Michael Williams,73,Male,PA,Home,2393.35,66,58,0,0,0,0
POL103152,Lisa Martinez,56,Male,OH,Auto,2644.7,84,32,1,0,0,0
POL103153,William Williams,22,Female,NY,Auto,1789.53,31,9,0,0,0,1
POL103154,Karen Wilson,18,Male,GA,Auto,1419.33,13,103,0,0,0,1
POL103155,Jessica Garcia,30,Male,OH,Auto,3386.64,90,80,1,0,0,1
POL103156,John Brown,38,Female,GA,Life,3393.46,81,114,0,0,0,1
POL103157,Joseph Davis,43,Female,OH,Auto,1368.31,55,67,0,0,0,1
POL103158,Emily Johnson,67,Male,CA,Life,1938.88,68,116,0,1,9262.34,0
POL103159,David Garcia,62,Male,OH,Home,3418.53,43,20,0,0,0,1
POL103160,Emily Smith,38,Male,IL,Life,514.61,20,74,0,0,0,0
POL103161,William Brown,70,Female,PA,Auto,1738.03,40,62,0,0,0,0
POL103162,Robert Garcia,35,Male,FL,Life,801.37,20,58,1,0,0,1
POL103163,James Davis,54,Male,IL,Auto,2027.47,65,22,0,0,0,0
POL103164,Jessica Smith,62,Female,PA,Auto,574.01,47,112,0,0,0,1
POL103165,John Lopez,49,Female,IL,Life,1720.7,30,67,0,0,0,0
POL103166,Sarah Johnson,53,Male,GA,Auto,1162.1,19,75,0,0,0,1
POL103167,Karen Rodriguez,34,Female,TX,Auto,2099.93,35,89,0,0,0,1
POL103168,William Jones,52,Male,TX,Home,3487.98,17,106,0,1,33188.55,1
POL103169,Nancy Wilson,66,Male,FL,Auto,2901.61,17,48,1,1,26298.09,1
POL103170,David Martinez,28,Male,MI,Home,3036.93,69,8,1,0,0,1
POL103171,Robert Martinez,38,Male,NC,Home,2405.79,81,73,1,0,0,0
POL103172,Michael Miller,69,Male,MI,Home,624.68,43,15,1,0,0,0
POL103173,William Miller,72,Female,NC,Home,1120.39,25,32,0,1,6667.56,0
POL103174,Sarah Martinez,70,Male,FL,Life,3275.19,22,53,1,0,0,1
POL103175,William Johnson,43,Male,NY,Auto,1598.34,96,67,1,1,9693.23,0
POL103176,Robert Jones,21,Male,OH,Life,810.91,85,4,1,0,0,1
POL103177,James Brown,51,Female,PA,Auto,2607.22,31,30,0,0,0,1
POL103178,Robert Miller,69,Female,NY,Life,1398.37,36,13,1,1,5769.43,0
POL103179,Sarah Garcia,65,Male,FL,Life,1306.57,73,108,0,0,0,0
POL103180,Jessica Davis,35,Male,CA,Life,3493.93,11,21,0,0,0,0
POL103181,Lisa Smith,57,Male,TX,Auto,3074.42,35,41,1,0,0,0
POL103182,Robert Williams,52,Female,CA,Auto,1723.81,92,110,0,0,0,0
POL103183,Jessica Williams,58,Female,MI,Home,3440.78,78,19,1,1,18453.99,1
POL103184,Emily Johnson,46,Male,NC,Home,2450.34,93,103,1,0,0,0
POL103185,Robert Lopez,69,Female,NY,Life,2726.07,39,48,0,1,20644.02,0
POL103186,David Brown,46,Male,IL,Life,594.54,17,86,0,0,0,1
POL103187,Michael Williams,55,Female,CA,Life,864.82,47,63,1,0,0,0
POL103188,Michael Garcia,59,Male,NC,Auto,2399.26,70,20,1,0,0,0
POL103189,Lisa Wilson,38,Female,IL,Life,3197.07,90,64,1,1,15731.7,1
POL103190,Nancy Johnson,59,Male,GA,Auto,2371.23,74,37,1,0,0,0
POL103191,William Brown,30,Female,TX,Life,902.07,76,31,0,1,2794.49,1
POL103192,James Garcia,66,Male,IL,Auto,847.28,55,74,0,0,0,1
POL103193,Karen Johnson,58,Male,TX,Life,3032.56,99,18,0,0,0,1
POL103194,Jessica Lopez,34,Female,OH,Life,917.91,81,107,0,0,0,1
POL103195,Jessica Davis,73,Female,IL,Life,2060.7,52,103,0,1,12564.72,0
POL103196,Emily Martinez,26,Female,TX,Auto,611.34,68,110,0,1,2087.95,1
POL103197,Michael Lopez,58,Female,FL,Auto,742.01,55,20,1,1,7257.93,1
POL103198,Nancy Miller,18,Male,OH,Auto,2517.04,81,82,1,0,0,1
POL103199,John Brown,19,Male,IL,Life,2567.54,44,11,1,0,0,0
POL103200,John Williams,65,Female,TX,Auto,1524.41,48,86,1,1,7344.44,0
POL103201,Lisa Martinez,46,Male,NC,Auto,1146.83,60,44,0,0,0,1
POL103202,Michael Williams,50,Male,CA,Home,2941.13,13,82,0,0,0,1
POL103203,William Rodriguez,27,Male,FL,Life,1151.31,89,64,0,1,21258.14,1
POL103204,John Martinez,67,Male,CA,Life,2126.08,86,34,1,0,0,0
POL103205,Michael Smith,75,Female,MI,Auto,3404.63,93,87,0,0,0,1
POL103206,Michael Jones,57,Female,NY,Auto,943.56,60,65,0,0,0,0
POL103207,Michael Rodriguez,38,Female,MI,Auto,3322.63,14,55,0,0,0,1
POL103208,James Martinez,45,Male,TX,Auto,1048.68,64,74,1,1,3583.56,1
POL103209,Lisa Lopez,28,Male,IL,Life,2202.33,29,117,0,1,6845.45,1
POL103210,John Wilson,72,Female,NC,Home,1631.02,33,1,0,1,10999.04,0
POL103211,Karen Lopez,51,Male,GA,Home,3394.79,45,38,1,0,0,1
POL103212,Nancy Jones,25,Male,OH,Home,1320.63,43,103,0,0,0,1
POL103213,Jane Brown,39,Male,TX,Auto,1698.97,63,113,0,1,13803.66,0
POL103214,Jessica Martinez,25,Male,FL,Life,3448.58,43,9,1,0,0,1
POL103215,Jessica Davis,66,Male,NY,Auto,2109.41,92,95,1,0,0,0
POL103216,Michael Brown,32,Male,FL,Auto,2007.89,26,71,0,0,0,0
POL103217,Nancy Miller,34,Female,MI,Home,1273.34,14,17,1,0,0,0
POL103218,Lisa Williams,40,Male,CA,Life,2604.09,98,99,1,1,16451.34,1
POL103219,Joseph Martinez,41,Male,CA,Auto,543.12,27,112,0,0,0,0
POL103220,Nancy Williams,62,Male,CA,Auto,648.54,64,101,1,0,0,1
POL103221,Lisa Lopez,36,Female,IL,Auto,2298.08,62,52,1,0,0,1
POL103222,Robert Jones,22,Male,TX,Life,1525.02,59,18,1,1,5266.3,1
POL103223,Michael Wilson,49,Male,NC,Auto,3359.95,81,63,0,0,0,1
POL103224,William Garcia,61,Male,CA,Home,3209.57,88,33,1,0,0,0
POL103225,Jessica Martinez,18,Male,GA,Home,2641.12,54,4,0,0,0,1
POL103226,Lisa Johnson,40,Female,NC,Auto,2954.44,22,87,0,0,0,1
POL103227,Emily Miller,54,Female,PA,Home,2502,25,75,0,0,0,1
POL103228,James Williams,25,Female,TX,Home,876.75,95,52,1,1,1597.53,1
POL103229,Jane Smith,30,Male,TX,Home,2796.63,93,9,1,0,0,1
POL103230,Emily Rodriguez,25,Male,NC,Auto,1130.58,22,64,0,0,0,1
POL103231,Nancy Rodriguez,74,Female,TX,Auto,1470.33,29,30,1,0,0,0
POL103232,William Miller,40,Female,FL,Life,2957.7,75,8,0,0,0,1
POL103233,Nancy Williams,60,Female,NY,Auto,2109.58,56,104,1,0,0,0
POL103234,Lisa Johnson,18,Female,PA,Home,3079.82,28,5,1,1,20805.59,1
POL103235,Michael Davis,62,Female,TX,Life,1139.11,54,76,1,0,0,0
POL103236,Lisa Martinez,68,Female,IL,Life,2323.34,46,63,1,0,0,0
POL103237,John Rodriguez,41,Male,NC,Auto,751.37,63,1,1,0,0,0
POL103238,Robert Johnson,52,Female,NY,Home,2429.18,15,15,0,1,6349.43,1
POL103239,Jane Davis,41,Male,NC,Home,2787.6,23,89,0,0,0,1
POL103240,William Williams,34,Male,NC,Home,2254.79,13,82,0,0,0,0
POL103241,Lisa Rodriguez,22,Female,NY,Home,1298.69,95,38,0,0,0,1
POL103242,Nancy Smith,37,Female,OH,Home,594.03,64,42,0,0,0,0
POL103243,Joseph Lopez,38,Male,TX,Life,858.35,43,46,1,0,0,0
POL103244,William Miller,57,Female,TX,Auto,2366.91,36,53,1,1,10454.64,1
POL103245,Robert Miller,75,Male,NY,Life,3303.26,16,26,1,1,23929.38,1
POL103246,Sarah Smith,48,Male,GA,Life,1119.6,12,61,0,1,2612.25,0
POL103247,Karen Rodriguez,63,Female,TX,Auto,2705.08,56,104,1,0,0,1
POL103248,James Brown,53,Female,TX,Auto,3099.35,11,67,1,0,0,1
POL103249,Joseph Davis,28,Female,FL,Auto,2062.65,89,54,1,0,0,1
POL103250,Joseph Miller,69,Female,MI,Life,2507.8,34,22,1,1,6474.23,1
POL103251,Sarah Martinez,32,Female,PA,Auto,2945.05,69,26,1,0,0,1
POL103252,Joseph Wilson,36,Female,MI,Life,1282.03,88,83,1,1,2595.04,0
POL103253,Joseph Wilson,24,Male,IL,Auto,1390.69,33,108,0,0,0,1
POL103254,Lisa Johnson,68,Female,GA,Life,501.88,24,108,0,0,0,1
POL103255,James Williams,45,Female,FL,Auto,3389.28,23,111,0,0,0,0
